ISO,Consumption_CEPH,eventCEPH,trialCEPH,year,Log_Con_CEPH,year0,ID,Pred,StdErrPred,DF,tValue,Probt,Alpha,Lower,Upper
PT,0.323065312,28,623,18.5,-1.126810204,4,23,-0.745036634,0.1490681918,25,-4.997958484,0.0000374685,0.05,-1.052048322,-0.438024946
PT,0.333623818,27,628,19.5,-1.094748309,5,23,-0.745036634,0.1490681918,25,-4.997958484,0.0000374685,0.05,-1.052048322,-0.438024946
PT,0.353923215,18,406,20.5,-1.035853809,6,23,-0.745036634,0.1490681918,25,-4.997958484,0.0000374685,0.05,-1.052048322,-0.438024946
RO,0.059090277,33,1269,15.5,-2.81190723,1,24,-2.525815084,0.1999734531,25,-12.63075196,2.376791E-12,0.05,-2.93766812,-2.113962048
RO,0.11990979,30,1040,16.5,-2.112710551,2,24,-2.525815084,0.1999734531,25,-12.63075196,2.376791E-12,0.05,-2.93766812,-2.113962048
RO,0.17314806,13,358,17.5,-1.747849423,3,24,-2.525815084,0.1999734531,25,-12.63075196,2.376791E-12,0.05,-2.93766812,-2.113962048
RO,0.144881234,19,358,18.5,-1.924962454,4,24,-2.525815084,0.1999734531,25,-12.63075196,2.376791E-12,0.05,-2.93766812,-2.113962048
RO,0.14406371,18,369,19.5,-1.930582257,5,24,-2.525815084,0.1999734531,25,-12.63075196,2.376791E-12,0.05,-2.93766812,-2.113962048
RO,0.170153554,21,497,20.5,-1.765194148,6,24,-2.525815084,0.1999734531,25,-12.63075196,2.376791E-12,0.05,-2.93766812,-2.113962048
SE,0.00282,4,530,14.5,-5.567504856,0,25,-5.476052791,0.1496370934,25,-36.59555706,3.093718E-23,0.05,-5.784236154,-5.167869428
SE,0.002991857,6,534,15.5,-5.523498687,1,25,-5.476052791,0.1496370934,25,-36.59555706,3.093718E-23,0.05,-5.784236154,-5.167869428
SE,0.003183849,2,400,16.5,-5.476523666,2,25,-5.476052791,0.1496370934,25,-36.59555706,3.093718E-23,0.05,-5.784236154,-5.167869428
SE,0.002709905,1,384,17.5,-5.596748972,3,25,-5.476052791,0.1496370934,25,-36.59555706,3.093718E-23,0.05,-5.784236154,-5.167869428
SE,0.001458155,1,418,18.5,-6.008344053,4,25,-5.476052791,0.1496370934,25,-36.59555706,3.093718E-23,0.05,-5.784236154,-5.167869428
SE,0.001679075,0,390,19.5,-5.922283688,5,25,-5.476052791,0.1496370934,25,-36.59555706,3.093718E-23,0.05,-5.784236154,-5.167869428
SE,0.002507442,1,409,20.5,-5.652868217,6,25,-5.476052791,0.1496370934,25,-36.59555706,3.093718E-23,0.05,-5.784236154,-5.167869428
SI,0.15628,10,170,14.5,-1.849727623,0,26,-1.845968606,0.1489991591,25,-12.38912097,3.613078E-12,0.05,-2.152838119,-1.539099094
SI,0.165157453,7,170,15.5,-1.794819428,1,26,-1.845968606,0.1489991591,25,-12.38912097,3.613078E-12,0.05,-2.152838119,-1.539099094
SI,0.163440541,9,170,16.5,-1.805206227,2,26,-1.845968606,0.1489991591,25,-12.38912097,3.613078E-12,0.05,-2.152838119,-1.539099094
SI,0.184479782,2,170,17.5,-1.684809394,3,26,-1.845968606,0.1489991591,25,-12.38912097,3.613078E-12,0.05,-2.152838119,-1.539099094
SI,0.219165284,2,170,18.5,-1.513376723,4,26,-1.845968606,0.1489991591,25,-12.38912097,3.613078E-12,0.05,-2.152838119,-1.539099094
SI,0.228950729,3,170,19.5,-1.469890216,5,26,-1.845968606,0.1489991591,25,-12.38912097,3.613078E-12,0.05,-2.152838119,-1.539099094
