ISO,Consumption_CEPH,eventCEPH,trialCEPH,year,Log_Con_CEPH,year0,ID,Pred,StdErrPred,DF,tValue,Probt,Alpha,Lower,Upper
LT,0.147868682,44,199,16.5,-1.90469069,2,18,-0.270019296,0.0440694001,25,-6.127138007,2.0961069E-6,0.05,-0.360781925,-0.179256668
LT,0.244466838,26,192,17.5,-1.404593419,3,18,-0.270019296,0.0440694001,25,-6.127138007,2.0961069E-6,0.05,-0.360781925,-0.179256668
LT,0.256492554,27,192,18.5,-1.356764476,4,18,-0.270019296,0.0440694001,25,-6.127138007,2.0961069E-6,0.05,-0.360781925,-0.179256668
LT,0.165771399,4,199,19.5,-1.791131276,5,18,-0.270019296,0.0440694001,25,-6.127138007,2.0961069E-6,0.05,-0.360781925,-0.179256668
LT,0.140435334,5,200,20.5,-1.955912669,6,18,-0.270019296,0.0440694001,25,-6.127138007,2.0961069E-6,0.05,-0.360781925,-0.179256668
LV,0.36721,29,297,14.5,-0.999101851,0,19,-0.493362231,0.082568177,25,-5.975210418,3.071383E-6,0.05,-0.663414575,-0.323309888
LV,0.313485293,6,250,15.5,-1.156817967,1,19,-0.493362231,0.082568177,25,-5.975210418,3.071383E-6,0.05,-0.663414575,-0.323309888
LV,0.301920925,8,249,16.5,-1.194283482,2,19,-0.493362231,0.082568177,25,-5.975210418,3.071383E-6,0.05,-0.663414575,-0.323309888
LV,0.367385541,3,349,17.5,-0.998625224,3,19,-0.493362231,0.082568177,25,-5.975210418,3.071383E-6,0.05,-0.663414575,-0.323309888
LV,0.392193545,3,352,18.5,-0.933453307,4,19,-0.493362231,0.082568177,25,-5.975210418,3.071383E-6,0.05,-0.663414575,-0.323309888
LV,0.417921983,2,302,19.5,-0.870070575,5,19,-0.493362231,0.082568177,25,-5.975210418,3.071383E-6,0.05,-0.663414575,-0.323309888
LV,0.433061128,3,302,20.5,-0.834569906,6,19,-0.493362231,0.082568177,25,-5.975210418,3.071383E-6,0.05,-0.663414575,-0.323309888
NL,0.00386,7,968,14.5,-5.326716841,0,20,-0.308151554,0.1090738432,25,-2.82516454,0.0091521934,0.05,-0.532793339,-0.083509769
NL,0.001884987,4,891,15.5,-5.848235014,1,20,-0.308151554,0.1090738432,25,-2.82516454,0.0091521934,0.05,-0.532793339,-0.083509769
NL,0.000397972,4,901,16.5,-6.572732419,2,20,-0.308151554,0.1090738432,25,-2.82516454,0.0091521934,0.05,-0.532793339,-0.083509769
NL,0.000316266,2,810,17.5,-6.632956694,3,20,-0.308151554,0.1090738432,25,-2.82516454,0.0091521934,0.05,-0.532793339,-0.083509769
NL,0.000590935,1,807,18.5,-6.44343339,4,20,-0.308151554,0.1090738432,25,-2.82516454,0.0091521934,0.05,-0.532793339,-0.083509769
NL,0.000530934,1,903,19.5,-6.48187727,5,20,-0.308151554,0.1090738432,25,-2.82516454,0.0091521934,0.05,-0.532793339,-0.083509769
NL,0.00095755,1,911,20.5,-6.236061856,6,20,-0.308151554,0.1090738432,25,-2.82516454,0.0091521934,0.05,-0.532793339,-0.083509769
NO,0.00033,7,738,14.5,-6.622576337,0,21,-0.599528595,0.1787703457,25,-3.353624412,0.0025438694,0.05,-0.967713014,-0.231344176
NO,0.000301346,4,870,15.5,-6.644355847,1,21,-0.599528595,0.1787703457,25,-3.353624412,0.0025438694,0.05,-0.967713014,-0.231344176
NO,0.000303184,0,937,16.5,-6.642945155,2,21,-0.599528595,0.1787703457,25,-3.353624412,0.0025438694,0.05,-0.967713014,-0.231344176
NO,0.00028785,0,1014,17.5,-6.654781428,3,21,-0.599528595,0.1787703457,25,-3.353624412,0.0025438694,0.05,-0.967713014,-0.231344176
NO,0.000242119,0,1013,18.5,-6.690936775,4,21,-0.599528595,0.1787703457,25,-3.353624412,0.0025438694,0.05,-0.967713014,-0.231344176
NO,0.000218976,0,966,19.5,-6.7097439,5,21,-0.599528595,0.1787703457,25,-3.353624412,0.0025438694,0.05,-0.967713014,-0.231344176
NO,0.000215265,0,973,20.5,-6.71279322,6,21,-0.599528595,0.1787703457,25,-3.353624412,0.0025438694,0.05,-0.967713014,-0.231344176
PL,0.15504,17,519,14.5,-1.857642894,0,22,-0.132739661,0.0536921015,25,-2.472238142,0.0205841731,0.05,-0.243320614,-0.022158708
PL,0.14848368,18,514,15.5,-1.900568054,1,22,-0.132739661,0.0536921015,25,-2.472238142,0.0205841731,0.05,-0.243320614,-0.022158708
PL,0.197417047,13,557,16.5,-1.617384164,2,22,-0.132739661,0.0536921015,25,-2.472238142,0.0205841731,0.05,-0.243320614,-0.022158708
PL,0.260253557,12,578,17.5,-1.34226386,3,22,-0.132739661,0.0536921015,25,-2.472238142,0.0205841731,0.05,-0.243320614,-0.022158708
PL,0.34220906,8,540,18.5,-1.069415514,4,22,-0.132739661,0.0536921015,25,-2.472238142,0.0205841731,0.05,-0.243320614,-0.022158708
PL,0.393741406,8,532,19.5,-0.929524398,5,22,-0.132739661,0.0536921015,25,-2.472238142,0.0205841731,0.05,-0.243320614,-0.022158708
PL,0.385220183,12,569,20.5,-0.95134765,6,22,-0.132739661,0.0536921015,25,-2.472238142,0.0205841731,0.05,-0.243320614,-0.022158708
PT,0.43552,41,802,14.5,-0.828921086,0,23,-0.042283046,0.0364221325,25,-1.160916259,0.2566415537,0.05,-0.117295832,0.0327297402
PT,0.452127767,40,748,15.5,-0.791581148,1,23,-0.042283046,0.0364221325,25,-1.160916259,0.2566415537,0.05,-0.117295832,0.0327297402
PT,0.508119114,29,655,16.5,-0.675073274,2,23,-0.042283046,0.0364221325,25,-1.160916259,0.2566415537,0.05,-0.117295832,0.0327297402
PT,0.456919833,22,616,17.5,-0.781061148,3,23,-0.042283046,0.0364221325,25,-1.160916259,0.2566415537,0.05,-0.117295832,0.0327297402
PT,0.323065312,28,623,18.5,-1.126810204,4,23,-0.042283046,0.0364221325,25,-1.160916259,0.2566415537,0.05,-0.117295832,0.0327297402
PT,0.333623818,27,628,19.5,-1.094748309,5,23,-0.042283046,0.0364221325,25,-1.160916259,0.2566415537,0.05,-0.117295832,0.0327297402
PT,0.353923215,18,406,20.5,-1.035853809,6,23,-0.042283046,0.0364221325,25,-1.160916259,0.2566415537,0.05,-0.117295832,0.0327297402
RO,0.059090277,33,1269,15.5,-2.81190723,1,24,0.117604665,0.0465934095,25,2.5240622302,0.0183239247,0.05,0.0216437419,0.2135655881
RO,0.11990979,30,1040,16.5,-2.112710551,2,24,0.117604665,0.0465934095,25,2.5240622302,0.0183239247,0.05,0.0216437419,0.2135655881
RO,0.17314806,13,358,17.5,-1.747849423,3,24,0.117604665,0.0465934095,25,2.5240622302,0.0183239247,0.05,0.0216437419,0.2135655881
RO,0.144881234,19,358,18.5,-1.924962454,4,24,0.117604665,0.0465934095,25,2.5240622302,0.0183239247,0.05,0.0216437419,0.2135655881
RO,0.14406371,18,369,19.5,-1.930582257,5,24,0.117604665,0.0465934095,25,2.5240622302,0.0183239247,0.05,0.0216437419,0.2135655881
RO,0.170153554,21,497,20.5,-1.765194148,6,24,0.117604665,0.0465934095,25,2.5240622302,0.0183239247,0.05,0.0216437419,0.2135655881
SE,0.00282,4,530,14.5,-5.567504856,0,25,-0.292954854,0.1224180642,25,-2.39306883,0.0245385561,0.05,-0.545079577,-0.040830131
SE,0.002991857,6,534,15.5,-5.523498687,1,25,-0.292954854,0.1224180642,25,-2.39306883,0.0245385561,0.05,-0.545079577,-0.040830131
SE,0.003183849,2,400,16.5,-5.476523666,2,25,-0.292954854,0.1224180642,25,-2.39306883,0.0245385561,0.05,-0.545079577,-0.040830131
SE,0.002709905,1,384,17.5,-5.596748972,3,25,-0.292954854,0.1224180642,25,-2.39306883,0.0245385561,0.05,-0.545079577,-0.040830131
SE,0.001458155,1,418,18.5,-6.008344053,4,25,-0.292954854,0.1224180642,25,-2.39306883,0.0245385561,0.05,-0.545079577,-0.040830131
